accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,accommodates_bedrooms,min_nights_reviews,season,distance_to_center_km,host_is_superhost,instant_bookable,host_has_profile_pic_binary,host_identity_verified_binary,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,price
2,1.0,1.0,1.0,1,6,228,4.88,4010,10.0,4.882857142857143,2.0,228,2.0,5.675216833896804,t,t,1,1,0,0,0,0,0,0,0,0,0,0,208.0
2,1.0,1.0,1.0,90,180,14,4.36,4223,1339.0,4.652857142857143,2.0,1260,3.0,0.9573923668419436,,f,1,1,0,0,0,0,0,0,0,0,0,0,68.0
3,1.0,1.0,1.0,90,365,12,4.67,4167,626.0,4.725714285714285,3.0,1080,3.0,0.3582318969831007,,f,1,1,0,0,0,0,0,0,0,0,0,0,149.0
2,1.0,1.0,1.0,6,30,104,4.96,2411,26.0,4.922857142857143,2.0,624,1.0,2.375500961288472,t,f,1,0,0,0,0,0,0,0,0,0,0,0,249.0
4,2.0,2.0,1.0,90,365,1,1.0,4090,361.0,1.1428571428571428,8.0,90,2.0,1.8702979067519978,f,f,1,1,0,0,0,0,0,0,0,0,0,0,200.0
4,1.0,2.0,3.0,2,60,187,4.83,2408,8.0,4.884285714285714,8.0,374,2.0,7.632053975860347,t,f,1,1,0,0,0,0,0,0,0,0,0,0,138.0
2,1.0,1.0,1.0,14,180,25,5.0,3988,24.0,4.994285714285715,2.0,350,1.0,4.203443059447449,t,f,1,1,0,0,0,0,0,0,0,0,0,0,166.0
2,1.0,1.0,1.0,2,1125,231,4.9,3064,16.0,4.871428571428572,2.0,462,2.0,1.1579354298848534,t,f,1,1,0,0,0,0,0,0,0,0,0,0,221.0
2,1.0,1.0,1.0,3,1125,119,4.77,4452,15.0,4.78,2.0,357,2.0,4.284914201135206,f,f,1,1,0,0,0,0,0,0,0,0,0,0,121.0
2,1.0,1.0,1.0,1,31,99,4.99,2393,5.0,4.952857142857143,2.0,99,2.0,6.069405077756231,t,f,1,1,0,0,0,0,0,0,0,0,0,0,144.0
12,3.0,5.0,6.0,4,28,153,4.9,2412,21.0,4.901428571428572,60.0,612,2.0,7.823427737487637,t,f,1,1,0,0,0,0,0,0,0,0,0,0,539.0
4,1.0,1.0,2.0,1,90,245,4.67,2392,197.0,4.724285714285713,4.0,245,0.0,0.4963207188239379,f,f,1,1,0,0,0,0,0,0,0,0,0,0,319.0
2,1.0,1.0,1.0,90,1125,14,5.0,2387,156.0,4.93,2.0,1260,0.0,1.0467081323148606,f,f,1,1,0,0,0,0,0,0,0,0,0,0,116.0
2,1.0,1.0,1.0,90,1125,3,5.0,4535,684.0,4.8585714285714285,2.0,270,2.0,0.27051777547920025,f,f,1,1,0,0,0,0,0,0,0,0,0,0,209.0
2,1.0,1.0,1.0,2,364,242,4.88,4568,7.0,4.87,2.0,484,2.0,0.9877055628555091,t,f,1,1,0,0,0,0,0,0,0,0,0,0,299.0
2,1.0,1.0,1.0,2,29,118,4.84,2386,5.0,4.885714285714286,2.0,236,2.0,4.798908244522155,t,f,1,1,0,0,0,0,0,0,0,0,0,0,210.0
10,5.0,5.0,4.0,2,1125,10,4.9,4234,17.0,4.8999999999999995,50.0,20,2.0,5.941753012737364,t,f,1,1,0,0,0,0,0,0,0,0,0,0,749.0
14,6.0,7.0,7.0,3,1125,51,4.88,4234,4.0,4.87,98.0,153,2.0,5.885369628593075,t,f,1,1,0,0,0,0,0,0,0,0,0,0,904.0
12,4.0,5.0,5.0,4,28,153,4.92,2514,21.0,4.927142857142856,60.0,612,2.0,8.703962953955912,t,f,1,1,0,0,0,0,0,0,0,0,0,0,549.0
5,2.0,3.0,3.0,2,28,33,4.73,4699,618.0,4.82,15.0,66,3.0,1.0187945617413476,f,f,1,1,0,0,0,0,0,0,0,0,0,0,1292.0
3,1.0,1.0,1.0,90,300,17,4.76,2890,162.0,4.7542857142857144,3.0,1530,0.0,2.590494213057267,f,f,1,1,0,0,0,0,0,0,0,0,0,0,90.0
3,1.0,2.0,2.0,2,300,16,4.88,4763,14.0,4.894285714285715,6.0,32,2.0,5.754580821555961,f,f,1,1,0,0,0,0,0,0,0,0,0,0,185.0
3,1.0,2.0,2.0,90,730,11,5.0,3854,571.0,4.884285714285714,6.0,990,0.0,0.31264147658158464,t,f,1,1,0,0,0,0,0,0,0,0,0,0,185.0
6,1.0,1.0,3.0,1,60,188,4.83,2358,15.0,4.848571428571428,6.0,188,2.0,6.611793936636533,f,f,1,1,0,0,0,0,0,0,0,0,0,0,199.0
2,1.0,0.0,1.0,1,21,212,4.85,3964,17.0,4.844285714285713,0.0,212,2.0,6.40140369004488,t,f,1,1,0,0,0,0,0,0,0,0,0,0,75.0
3,1.0,1.0,1.0,180,1125,1,4.0,5782,937.0,4.857142857142857,3.0,180,3.0,0.7606505519889076,f,f,1,1,0,0,0,0,0,0,0,0,0,0,162.0
2,1.5,1.0,1.0,1,365,157,4.88,4656,16.0,4.877142857142857,2.0,157,2.0,6.459604506679476,t,f,1,1,0,0,0,0,0,0,0,0,0,0,143.0
1,1.5,1.0,1.0,1,90,118,4.94,4656,17.0,4.920000000000001,1.0,118,2.0,6.402654178156122,t,f,1,1,0,0,0,0,0,0,0,0,0,0,112.0
2,1.0,1.0,1.0,90,1125,11,4.36,2701,110.0,4.5842857142857145,2.0,990,1.0,0.8053358490179979,f,f,1,1,0,0,0,0,0,0,0,0,0,0,100.0
4,1.0,2.0,6.0,90,730,0,4.89,4167,0.0,4.892857142857143,8.0,0,,0.6878183616126051,,f,1,1,0,0,0,0,0,0,0,0,0,0,187.0
2,1.0,1.0,1.0,1,1125,87,4.91,2535,23.0,4.910000000000001,2.0,87,2.0,8.213938363084884,t,f,1,1,0,0,0,0,0,0,0,0,0,0,118.0
3,1.0,1.0,2.0,4,30,87,4.83,3730,180.0,4.885714285714286,3.0,348,0.0,3.0283184412880497,t,t,1,1,0,0,0,0,0,0,0,0,0,0,93.0
2,1.0,1.0,1.0,2,1125,272,4.81,4357,1.0,4.854285714285715,2.0,544,2.0,4.936096185348004,t,f,1,1,0,0,0,0,0,0,0,0,0,0,70.0
2,1.0,0.0,1.0,30,999,46,4.72,4758,153.0,4.707142857142857,0.0,1380,0.0,0.528235582585739,t,f,1,1,0,0,0,0,0,0,0,0,0,0,169.0
4,1.0,1.0,2.0,30,99,36,4.72,4758,1076.0,4.748571428571429,4.0,1080,2.0,0.5279752565181007,t,f,1,1,0,0,0,0,0,0,0,0,0,0,178.0
4,1.0,1.0,2.0,30,365,24,4.58,4758,96.0,4.607142857142857,4.0,720,1.0,0.5279752565181007,t,f,1,1,0,0,0,0,0,0,0,0,0,0,187.0
3,1.0,2.0,2.0,90,180,25,4.96,2598,34.0,4.925714285714286,6.0,2250,1.0,6.524246188058828,t,f,1,1,0,0,0,0,0,0,0,0,0,0,80.0
4,1.0,1.0,1.0,90,730,122,4.81,5022,628.0,4.852857142857142,4.0,10980,3.0,2.4618132111264646,f,f,1,1,0,0,0,0,0,0,0,0,0,0,168.0
4,2.0,2.0,2.0,2,31,75,4.96,2513,5.0,4.92,8.0,150,2.0,0.28394912896852215,t,f,1,1,0,0,0,0,0,0,0,0,0,0,392.0
6,2.0,3.0,5.0,90,1125,142,4.82,2778,169.0,4.847142857142856,18.0,12780,0.0,0.9985166751877154,t,f,1,1,0,0,0,0,0,0,0,0,0,0,180.0
10,2.0,3.0,5.0,5,1125,141,4.76,2315,11.0,4.798571428571428,30.0,705,2.0,3.729712807994091,f,f,1,1,0,0,0,0,0,0,0,0,0,0,385.0
16,6.0,8.0,10.0,1,1125,112,4.91,2338,10.0,4.911428571428572,128.0,112,2.0,6.602305384978973,t,f,1,1,0,0,0,0,0,0,0,0,0,0,1242.0
6,2.0,3.0,3.0,90,365,103,4.92,2584,485.0,4.871428571428572,18.0,9270,0.0,0.4320498674146593,f,t,1,1,0,0,0,0,0,0,0,0,0,0,175.0
2,2.0,1.0,1.0,1,30,108,4.74,5287,5.0,4.755714285714286,2.0,108,2.0,4.693131833465749,t,f,1,1,0,0,0,0,0,0,0,0,0,0,84.0
1,1.0,1.0,1.0,90,300,11,4.73,2981,263.0,4.807142857142858,1.0,990,3.0,0.3683410179854345,f,f,1,1,0,0,0,0,0,0,0,0,0,0,35.0
6,1.0,2.0,3.0,3,29,190,4.83,2316,181.0,4.86,12.0,570,0.0,1.9461274271529796,f,f,1,0,0,0,0,0,0,0,0,0,0,0,323.0
4,1.0,2.0,2.0,90,1125,21,5.0,3725,163.0,4.964285714285714,8.0,1890,0.0,4.6508085484005415,t,f,1,1,0,0,0,0,0,0,0,0,0,0,125.0
2,1.0,1.0,1.0,5,21,52,4.88,3548,666.0,4.945714285714287,2.0,260,2.0,7.012727120500151,f,t,1,1,0,0,0,0,0,0,0,0,0,0,171.0
2,1.0,1.0,2.0,2,14,177,4.95,3361,12.0,4.918571428571428,2.0,354,2.0,5.354156820733693,t,f,1,1,0,0,0,0,0,0,0,0,0,0,129.0
4,1.0,2.0,2.0,90,365,64,4.64,3587,75.0,4.6000000000000005,8.0,5760,1.0,1.139140498933446,f,f,1,1,0,0,0,0,0,0,0,0,0,0,108.0
2,0.0,0.0,2.0,4,1125,11,4.64,4340,319.0,4.768571428571429,0.0,44,2.0,1.019639335813029,f,f,1,1,0,0,0,0,0,0,0,0,0,0,242.0
2,1.0,1.0,1.0,2,60,454,4.87,5057,18.0,4.8999999999999995,2.0,908,2.0,3.321033395892824,t,t,1,1,0,0,0,0,0,0,0,0,0,0,137.0
6,2.0,3.0,3.0,2,1125,131,4.93,3163,7.0,4.925714285714285,18.0,262,2.0,4.7516779392442885,t,f,1,1,0,0,0,0,0,0,0,0,0,0,338.0
1,1.0,1.0,1.0,90,1125,13,4.92,3371,190.0,4.8,1.0,1170,0.0,1.0743530460394317,f,f,1,1,0,0,0,0,0,0,0,0,0,0,118.0
2,1.0,1.0,2.0,90,730,15,5.0,5781,235.0,4.942857142857143,2.0,1350,3.0,7.296954638515534,,f,1,1,0,0,0,0,0,0,0,0,0,0,79.0
4,1.0,2.0,2.0,2,28,0,4.89,4334,0.0,4.892857142857143,8.0,0,,4.425247760483876,f,f,1,1,0,0,0,0,0,0,0,0,0,0,270.0
6,2.0,3.0,3.0,3,1125,94,4.66,3915,8.0,4.758571428571429,18.0,282,2.0,1.2320697612173996,f,f,1,1,0,0,0,0,0,0,0,0,0,0,563.0
4,2.0,2.0,2.0,3,1125,139,4.94,2287,10.0,4.9314285714285715,8.0,417,2.0,4.028292631075159,t,f,1,1,0,0,0,0,0,0,0,0,0,0,528.0
5,2.0,2.0,2.0,90,1125,26,4.81,2286,1973.0,4.785714285714286,10.0,2340,0.0,0.2838792121123625,f,f,1,1,0,0,0,0,0,0,0,0,0,0,933.0
7,1.0,3.0,3.0,90,1125,107,4.7,2283,329.0,4.732857142857143,21.0,9630,2.0,6.541743215911502,f,f,1,1,0,0,0,0,0,0,0,0,0,0,405.0
6,2.0,3.0,3.0,90,730,35,4.91,2278,144.0,4.885714285714285,18.0,3150,0.0,0.9855999884897185,t,t,1,1,0,0,0,0,0,0,0,0,0,0,165.0
2,1.0,1.0,1.0,5,30,180,4.98,4842,17.0,4.968571428571429,2.0,900,2.0,4.2854351727432896,t,f,1,1,0,0,0,0,0,0,0,0,0,0,125.0
5,2.0,2.0,2.0,1,90,73,4.74,2938,16.0,4.725714285714285,10.0,73,2.0,1.1216950027901733,f,f,1,1,0,0,0,0,0,0,0,0,0,0,326.0
2,1.0,1.0,1.0,90,1125,20,5.0,2278,1739.0,4.964285714285714,2.0,1800,3.0,7.184816160625093,f,f,1,1,0,0,0,0,0,0,0,0,0,0,228.0
5,2.0,2.0,3.0,2,999,255,4.82,2275,25.0,4.7700000000000005,10.0,510,1.0,1.1790056430067934,t,f,1,1,0,0,0,0,0,0,0,0,0,0,420.0
2,1.0,1.0,1.0,3,90,110,4.9,2272,18.0,4.9071428571428575,2.0,330,2.0,6.599109948524856,t,f,1,1,0,0,0,0,0,0,0,0,0,0,62.0
2,1.0,1.0,1.0,90,730,2,5.0,2555,1358.0,4.928571428571429,2.0,180,3.0,0.468623687632392,f,f,1,1,0,0,0,0,0,0,0,0,0,0,319.0
2,1.0,1.0,1.0,2,730,82,4.83,2272,136.0,4.782857142857142,2.0,164,0.0,6.606592761639766,t,f,1,1,0,0,0,0,0,0,0,0,0,0,57.0
4,1.0,2.0,5.0,1,30,31,4.81,2260,4.0,4.852857142857142,8.0,31,2.0,4.385576737800219,f,f,1,1,0,0,0,0,0,0,0,0,0,0,264.0
2,1.0,1.0,1.0,90,365,2,4.5,3955,360.0,4.0,2.0,180,2.0,0.907436645281515,f,f,1,1,0,0,0,0,0,0,0,0,0,0,250.0
2,1.0,1.0,1.0,1,30,271,4.84,2253,9.0,4.887142857142857,2.0,271,2.0,5.669177734907877,t,f,1,1,0,0,0,0,0,0,0,0,0,0,102.0
2,1.0,1.0,1.0,1,90,83,4.86,2934,7.0,4.868571428571428,2.0,83,2.0,6.477963420458249,t,f,1,1,0,0,0,0,0,0,0,0,0,0,106.0
4,1.0,2.0,2.0,1,1125,14,4.93,2249,9.0,4.92,8.0,14,2.0,5.905169827614462,f,t,1,1,0,0,0,0,0,0,0,0,0,0,179.0
4,1.0,2.0,2.0,1,31,214,4.66,2330,19.0,4.755714285714285,8.0,214,2.0,6.9630659885507225,f,f,1,1,0,0,0,0,0,0,0,0,0,0,108.0
6,3.0,3.0,6.0,30,60,5,5.0,5057,170.0,4.971428571428571,18.0,150,0.0,3.2753369274820168,t,f,1,1,0,0,0,0,0,0,0,0,0,0,512.0
5,1.0,2.0,4.0,3,29,132,4.9,4441,26.0,4.922857142857143,10.0,396,1.0,4.74736843368501,f,f,1,1,0,0,0,0,0,0,0,0,0,0,250.0
2,1.0,1.0,1.0,1,60,43,4.95,2934,9.0,4.904285714285714,2.0,43,2.0,6.636176442144111,t,f,1,1,0,0,0,0,0,0,0,0,0,0,103.0
7,1.0,3.0,4.0,2,30,228,4.87,3935,30.0,4.885714285714286,21.0,456,1.0,4.394806220134019,t,f,1,1,0,0,0,0,0,0,0,0,0,0,226.0
1,1.0,1.0,1.0,2,90,117,4.79,2240,21.0,4.807142857142857,1.0,234,2.0,8.24152853465426,t,f,1,1,0,0,0,0,0,0,0,0,0,0,78.0
2,1.0,1.0,1.0,1,1125,465,4.85,2239,5.0,4.884285714285714,2.0,465,2.0,7.686500116616696,t,f,1,1,0,0,0,0,0,0,0,0,0,0,109.0
2,1.0,1.0,1.0,2,15,179,4.99,3156,17.0,4.974285714285714,2.0,358,2.0,6.524121782303592,t,f,1,1,0,0,0,0,0,0,0,0,0,0,117.0
2,1.0,1.0,1.0,3,50,120,4.95,3375,24.0,4.911428571428572,2.0,360,1.0,1.6172165658591202,t,f,1,1,0,0,0,0,0,0,0,0,0,0,246.0
5,1.0,2.0,3.0,1,365,52,4.58,2624,16.0,4.7,10.0,52,2.0,7.373156323932147,f,f,1,1,0,0,0,0,0,0,0,0,0,0,167.0
2,1.0,1.0,1.0,2,14,51,4.92,2234,9.0,4.905714285714287,2.0,102,2.0,5.0520916773310285,t,f,1,1,0,0,0,0,0,0,0,0,0,0,200.0
4,1.0,2.0,2.0,2,29,65,4.91,2234,15.0,4.905714285714287,8.0,130,2.0,5.014631539650613,f,f,1,1,0,0,0,0,0,0,0,0,0,0,203.0
5,1.0,2.0,4.0,3,120,278,4.86,3709,5.0,4.885714285714285,10.0,834,2.0,4.7132118077988885,t,f,1,1,0,0,0,0,0,0,0,0,0,0,162.0
6,2.0,3.0,3.0,2,28,143,4.97,3374,9.0,4.934285714285714,18.0,286,2.0,7.756979055412956,t,f,1,1,0,0,0,0,0,0,0,0,0,0,266.0
1,2.0,1.0,1.0,1,30,86,4.76,5287,6.0,4.812857142857142,1.0,86,2.0,4.7333728055587345,t,f,1,1,0,0,0,0,0,0,0,0,0,0,84.0
4,1.0,2.0,2.0,1,365,58,4.88,2624,16.0,4.821428571428571,8.0,58,2.0,7.375654057164889,f,f,1,1,0,0,0,0,0,0,0,0,0,0,167.0
6,2.0,2.0,4.0,3,70,224,4.68,2848,5.0,4.741428571428571,12.0,672,2.0,1.143790382313745,t,f,1,1,0,0,0,0,0,0,0,0,0,0,288.0
2,1.0,0.0,1.0,1,30,323,4.9,3905,7.0,4.902857142857143,0.0,323,2.0,1.9203236381454494,t,f,1,1,0,0,0,0,0,0,0,0,0,0,196.0
4,1.0,1.0,2.0,90,1125,202,4.51,3341,196.0,4.617142857142857,4.0,18180,0.0,0.49328523103332156,f,t,1,1,0,0,0,0,0,0,0,0,0,0,129.0
2,1.0,1.0,1.0,1,365,59,4.8,2624,15.0,4.792857142857144,2.0,59,2.0,7.298604811465503,f,f,1,1,0,0,0,0,0,0,0,0,0,0,167.0
2,1.0,1.0,1.0,90,365,2,5.0,3584,344.0,4.928571428571429,2.0,180,2.0,0.8304620993103906,t,f,1,1,0,0,0,0,0,0,0,0,0,0,100.0
4,2.0,2.0,2.0,3,90,46,4.7,4841,96.0,4.811428571428571,8.0,138,1.0,7.299365565476971,f,f,1,1,0,0,0,0,0,0,0,0,0,0,422.0
2,1.0,1.0,1.0,3,30,106,4.8,3970,12.0,4.841428571428572,2.0,318,2.0,4.222671890613393,t,t,1,1,0,0,0,0,0,0,0,0,0,0,73.0
2,1.0,1.0,1.0,2,28,32,4.81,1555,8.0,4.867142857142857,2.0,64,2.0,6.293687472265896,f,t,1,0,0,0,0,0,0,0,0,0,0,0,165.0
1,1.0,1.0,1.0,3,60,59,4.51,3612,49.0,4.654285714285714,1.0,177,1.0,3.631582379579699,f,f,1,1,0,0,0,0,0,0,0,0,0,0,76.0
2,1.0,1.0,1.0,1,28,432,4.96,2222,6.0,4.942857142857143,2.0,432,2.0,3.2793679852679616,t,t,1,1,0,0,0,0,0,0,0,0,0,0,203.0
2,1.0,1.0,2.0,2,1125,102,4.87,2222,17.0,4.868571428571428,2.0,204,2.0,3.4613733310421395,t,f,0,1,0,0,0,0,0,0,0,0,0,0,143.0
2,1.0,1.0,1.0,2,14,97,4.97,4914,9.0,4.9628571428571435,2.0,194,2.0,3.9254167607163057,t,f,1,1,0,0,0,0,0,0,0,0,0,0,113.0
3,1.0,1.0,1.0,180,730,0,4.89,3951,0.0,4.892857142857143,3.0,0,,1.063726889048581,f,f,1,1,0,0,0,0,0,0,0,0,0,0,192.0
2,1.0,1.0,1.0,2,1125,8,5.0,3263,6.0,4.982857142857142,2.0,16,2.0,4.011812476608556,f,f,1,1,0,0,0,0,0,0,0,0,0,0,87.0
2,1.0,1.0,1.0,90,365,58,4.9,2213,509.0,4.874285714285714,2.0,5220,0.0,6.994979709990888,f,f,1,1,0,0,0,0,0,0,0,0,0,0,110.0
5,1.0,2.0,3.0,2,60,48,4.73,3605,9.0,4.795714285714285,10.0,96,2.0,7.937779203006375,f,f,1,1,0,0,0,0,0,0,0,0,0,0,169.0
4,2.0,2.0,2.0,90,365,21,5.0,4588,222.0,4.978571428571429,8.0,1890,3.0,3.4330865594654223,f,f,1,1,0,0,0,0,0,0,0,0,0,0,216.0
2,1.0,1.0,1.0,90,730,4,4.75,2212,1575.0,4.821428571428571,2.0,360,1.0,0.6390911634337128,f,f,1,1,0,0,0,0,0,0,0,0,0,0,120.0
6,2.0,3.0,3.0,90,730,99,4.93,2701,29.0,4.927142857142857,18.0,8910,1.0,1.0883971010028606,f,f,1,1,0,0,0,0,0,0,0,0,0,0,943.0
4,1.0,1.0,2.0,90,365,120,4.86,2211,314.0,4.841428571428572,4.0,10800,2.0,0.9988729504471601,f,f,1,1,0,0,0,0,0,0,0,0,0,0,206.0
2,1.0,1.0,1.0,90,180,13,4.92,3993,121.0,4.901428571428572,2.0,1170,0.0,0.7757755061577456,f,f,1,1,0,0,0,0,0,0,0,0,0,0,164.0
4,2.0,2.0,1.0,90,1125,0,4.89,5782,0.0,4.892857142857143,8.0,0,,7.008413055234032,f,f,1,1,0,0,0,0,0,0,0,0,0,0,315.0
6,1.0,2.0,3.0,1,365,51,4.61,2624,9.0,4.6971428571428575,12.0,51,2.0,7.257491735307121,f,f,1,1,0,0,0,0,0,0,0,0,0,0,190.0
4,1.0,2.0,3.0,91,120,18,5.0,2798,205.0,4.975714285714285,8.0,1638,0.0,4.911654389640679,t,f,1,1,0,0,0,0,0,0,0,0,0,0,113.0
2,1.0,1.0,0.0,90,365,0,4.89,2796,0.0,4.892857142857143,2.0,0,,6.525877642768897,t,t,1,1,0,0,0,0,0,0,0,0,0,0,64.0
4,2.0,2.0,3.0,30,730,57,4.93,3275,54.0,4.898571428571429,8.0,1710,1.0,0.787089677818555,t,f,1,1,0,0,0,0,0,0,0,0,0,0,344.0
4,1.0,1.0,2.0,2,730,125,4.9,4401,10.0,4.924285714285714,4.0,250,2.0,3.851657417650448,t,t,1,1,0,0,0,0,0,0,0,0,0,0,161.0
2,1.0,1.0,1.0,2,1125,203,4.85,4144,18.0,4.868571428571428,2.0,406,2.0,6.437698287025795,t,f,1,1,0,0,0,0,0,0,0,0,0,0,184.0
4,1.5,2.0,3.0,3,1125,111,4.81,2203,23.0,4.801428571428572,8.0,333,2.0,3.932386957626154,t,f,1,1,0,0,0,0,0,0,0,0,0,0,275.0
2,1.0,0.0,1.0,2,30,413,4.98,3374,4.0,4.961428571428571,0.0,826,2.0,2.365801466108826,t,f,1,1,0,0,0,0,0,0,0,0,0,0,206.0
3,1.0,1.0,2.0,3,32,141,4.82,3163,9.0,4.874285714285714,3.0,423,2.0,0.38799038385863377,t,f,1,1,0,0,0,0,0,0,0,0,0,0,301.0
2,1.0,1.0,1.0,2,14,66,4.83,3217,16.0,4.8500000000000005,2.0,132,2.0,6.831347214859194,t,f,1,1,0,0,0,0,0,0,0,0,0,0,106.0
3,1.0,1.0,1.0,2,1125,290,4.87,3475,30.0,4.854285714285715,3.0,580,1.0,0.9372660971049854,f,f,1,1,0,0,0,0,0,0,0,0,0,0,296.0
4,1.0,1.0,2.0,1,1125,353,4.71,2201,24.0,4.718571428571429,4.0,353,1.0,0.41993156268491744,f,t,1,1,0,0,0,0,0,0,0,0,0,0,271.0
4,2.5,2.0,3.0,90,1125,11,5.0,4369,112.0,4.961428571428572,8.0,990,1.0,1.0926894020190128,t,f,1,1,0,0,0,0,0,0,0,0,0,0,250.0
6,1.0,2.0,2.0,30,365,128,4.9,2196,20.0,4.92,12.0,3840,2.0,3.8038788137523283,t,t,1,1,0,0,0,0,0,0,0,0,0,0,567.0
2,1.0,1.0,1.0,5,730,88,4.75,3990,16.0,4.765714285714286,2.0,440,2.0,6.663642149745574,f,f,1,1,0,0,0,0,0,0,0,0,0,0,56.0
4,1.0,2.0,2.0,90,1125,98,4.82,2194,1304.0,4.821428571428572,8.0,8820,3.0,4.324739294895138,f,f,1,1,0,0,0,0,0,0,0,0,0,0,171.0
5,1.5,2.0,3.0,4,180,45,5.0,2194,35.0,4.957142857142857,10.0,180,1.0,3.946386078729811,t,f,1,1,0,0,0,0,0,0,0,0,0,0,380.0
2,1.0,1.0,1.0,3,10,211,4.88,3168,13.0,4.88,2.0,633,2.0,3.3368264763434787,t,f,1,1,0,0,0,0,0,0,0,0,0,0,225.0
4,2.5,2.0,2.0,3,365,20,4.95,2545,7.0,4.821428571428571,8.0,60,2.0,2.1465346139246053,t,f,1,1,0,0,0,0,0,0,0,0,0,0,236.0
2,1.0,1.0,1.0,90,1125,1,5.0,2190,2120.0,4.857142857142857,2.0,90,3.0,0.4984769824322782,f,f,1,1,0,0,0,0,0,0,0,0,0,0,319.0
2,1.0,1.0,1.0,3,30,233,4.97,3077,12.0,4.952857142857143,2.0,699,2.0,8.346046904916042,t,f,1,1,0,0,0,0,0,0,0,0,0,0,170.0
4,1.0,2.0,3.0,2,28,187,4.96,2190,15.0,4.930000000000001,8.0,374,2.0,4.00107484765315,t,f,1,1,0,0,0,0,0,0,0,0,0,0,156.0
2,1.0,1.0,1.0,2,180,119,4.82,2186,50.0,4.844285714285715,2.0,238,1.0,4.4493213703482315,t,t,1,1,0,0,0,0,0,0,0,0,0,0,184.0
4,1.0,1.0,2.0,1,15,266,4.88,2184,7.0,4.847142857142858,4.0,266,2.0,0.16594373809796406,t,f,1,1,0,0,0,0,0,0,0,0,0,0,301.0
4,2.0,2.0,2.0,90,365,32,5.0,3950,302.0,4.912857142857143,8.0,2880,2.0,2.9362117073123235,t,f,1,1,0,0,0,0,0,0,0,0,0,0,233.0
4,1.5,2.0,2.0,90,100,15,5.0,2183,1768.0,4.934285714285714,8.0,1350,2.0,0.6010217140592715,,f,1,1,0,0,0,0,0,0,0,0,0,0,683.0
3,1.0,1.0,1.0,181,1125,30,5.0,3546,1955.0,4.967142857142856,3.0,5430,0.0,0.2663504135015494,f,f,1,1,0,0,0,0,0,0,0,0,0,0,300.0
3,1.0,1.0,1.0,90,180,5,4.6,2890,168.0,4.714285714285714,3.0,450,0.0,2.4631009190095665,f,f,1,1,0,0,0,0,0,0,0,0,0,0,90.0
4,1.0,2.0,3.0,1,8,195,4.84,3597,24.0,4.872857142857143,8.0,195,1.0,7.222856676301893,f,f,1,1,0,0,0,0,0,0,0,0,0,0,148.0
4,1.0,1.0,2.0,90,730,15,5.0,2647,50.0,4.952857142857143,4.0,1350,1.0,0.8320342104261864,t,t,1,1,0,0,0,0,0,0,0,0,0,0,185.0
3,1.0,1.0,1.0,2,365,46,4.87,5599,1027.0,4.854285714285715,3.0,92,3.0,7.045241911520665,f,f,1,1,0,0,0,0,0,0,0,0,0,0,391.0
7,1.0,3.0,5.0,2,30,148,4.9,3033,23.0,4.918571428571428,21.0,296,2.0,7.895136090961679,t,f,1,1,0,0,0,0,0,0,0,0,0,0,192.0
6,2.0,4.0,4.0,3,30,23,4.83,2966,294.0,4.821428571428571,24.0,69,3.0,5.312229038605305,f,t,1,1,0,0,0,0,0,0,0,0,0,0,468.0
4,1.0,0.0,2.0,2,730,228,4.95,3159,22.0,4.904285714285715,0.0,456,2.0,2.472863966126915,t,f,1,1,0,0,0,0,0,0,0,0,0,0,230.0
4,2.0,2.0,2.0,90,240,0,4.89,2861,0.0,4.892857142857143,8.0,0,,3.96973154137608,f,f,1,1,0,0,0,0,0,0,0,0,0,0,150.0
2,1.0,1.0,1.0,90,1125,10,4.8,2557,294.0,4.742857142857142,2.0,900,3.0,2.7049823869856615,t,f,1,1,0,0,0,0,0,0,0,0,0,0,135.0
4,1.0,1.0,1.0,90,1125,175,4.79,2575,5.0,4.822857142857144,4.0,15750,2.0,4.244628272501117,t,t,1,1,0,0,0,0,0,0,0,0,0,0,104.0
2,1.0,0.0,1.0,2,1125,93,4.91,4104,9.0,4.945714285714287,0.0,186,2.0,4.7217435054746515,t,f,1,1,0,0,0,0,0,0,0,0,0,0,194.0
2,1.0,1.0,2.0,4,1125,118,4.95,2169,8.0,4.934285714285714,2.0,472,2.0,2.8752836069079177,t,f,1,1,0,0,0,0,0,0,0,0,0,0,24503.0
4,1.0,2.0,2.0,3,1125,101,4.83,4703,27.0,4.884285714285715,8.0,303,1.0,6.27211401024222,t,f,1,1,0,0,0,0,0,0,0,0,0,0,250.0
2,1.0,1.0,1.0,7,28,22,4.73,4732,47.0,4.688571428571429,2.0,154,1.0,3.832523722817653,t,f,1,1,0,0,0,0,0,0,0,0,0,0,171.0
2,1.0,0.0,1.0,90,110,109,4.97,3391,514.0,4.921428571428571,0.0,9810,0.0,5.06013989255073,f,f,1,1,0,0,0,0,0,0,0,0,0,0,56.0
