accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,season,distance_to_center_km,accommodates_bedrooms,min_nights_reviews,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,host_has_profile_pic_binary,host_identity_verified_binary,host_is_superhost,instant_bookable,room_Private room,room_Shared room,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,price
4,2.0,2.0,3.0,1,365,40,4.6,3001,7.0,4.72,2.0,7.658400756244852,8.0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.0
4,1.0,1.0,3.0,1,365,222,4.73,1334,18.0,4.788571428571428,2.0,0.8016439542435078,4.0,222,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,246.0
2,1.0,1.0,2.0,2,1125,153,4.98,3317,5.0,4.9471428571428575,2.0,0.36193754908782766,2.0,306,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,381.0
2,1.0,1.0,1.0,90,365,0,4.89,3804,0.0,4.892857142857143,,0.316271745417361,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.0
2,1.0,1.0,1.0,90,365,6,5.0,4166,686.0,4.975714285714285,2.0,4.232951116280173,2.0,540,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,325.0
2,1.0,0.0,1.0,90,730,15,5.0,3247,160.0,4.922857142857143,0.0,0.4485641116019413,0.0,1350,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0
7,1.0,3.0,4.0,1,28,43,4.88,1331,4.0,4.92,2.0,6.407668709671613,21.0,43,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,288.0
6,2.0,2.0,3.0,1,1125,48,4.98,4045,19.0,4.9399999999999995,2.0,2.1993996303053827,12.0,48,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,280.0
10,2.0,3.0,3.0,1,730,50,4.76,2621,29.0,4.72,1.0,7.908488341804753,30.0,50,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,237.0
5,2.0,2.0,2.0,90,1125,2,5.0,5782,278.0,5.0,3.0,1.594887936245297,10.0,180,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,275.0
2,1.0,1.0,2.0,90,180,0,4.89,4801,0.0,4.892857142857143,,1.6609079584211728,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.0
2,1.0,1.0,1.0,90,365,12,4.92,2673,21.0,4.917142857142857,2.0,1.0119289768302406,2.0,1080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,182.0
3,1.0,0.0,2.0,90,1125,18,4.94,2917,84.0,4.904285714285714,1.0,0.4485641116019413,0.0,1620,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.0
5,1.0,2.0,3.0,90,1125,273,4.85,1321,9.0,4.85,2.0,2.2254117003207994,10.0,24570,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,186.0
3,1.0,2.0,2.0,90,200,11,4.91,4669,191.0,4.844285714285715,0.0,4.1025910574278885,6.0,990,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94.0
6,2.5,3.0,3.0,2,15,26,4.88,4479,8.0,4.8999999999999995,2.0,2.1578653476913066,18.0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,586.0
2,1.0,1.0,2.0,4,120,110,4.97,2556,10.0,4.938571428571429,2.0,2.2536937410453293,2.0,440,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,173.0
2,1.0,1.0,1.0,2,60,113,4.88,3979,94.0,4.855714285714285,1.0,1.2579396834859917,2.0,226,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,414.0
3,1.0,2.0,3.0,90,365,32,4.75,1546,27.0,4.848571428571428,1.0,3.6002127568148126,6.0,2880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,327.0
2,1.0,1.0,2.0,90,365,7,4.86,2469,334.0,4.880000000000001,2.0,8.40832716230877,2.0,630,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,108.0
5,2.0,2.0,2.0,90,1125,1,4.0,5782,1051.0,4.428571428571429,2.0,1.763888482111307,10.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,275.0
6,2.0,2.0,3.0,2,730,167,4.78,3931,21.0,4.797142857142858,2.0,1.0010909091062765,12.0,334,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,315.0
2,1.0,1.0,1.0,90,365,3,4.0,2202,227.0,4.2385714285714275,3.0,1.5647455099112122,2.0,270,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,200.0
1,1.0,1.0,1.0,4,90,2,5.0,2461,552.0,4.714285714285714,0.0,7.075510157184733,1.0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,124.0
2,1.0,1.0,1.0,1,8,334,4.85,4247,20.0,4.857142857142857,2.0,6.647973194491755,2.0,334,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,146.0
5,2.0,3.0,3.0,2,1125,106,4.94,4317,15.0,4.897142857142858,2.0,1.0560347552972638,15.0,212,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,454.0
2,1.0,1.0,1.0,2,14,105,4.92,1311,8.0,4.9471428571428575,2.0,3.259620333125023,2.0,210,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,200.0
4,2.0,2.0,2.0,90,365,53,4.77,1849,49.0,4.701428571428572,1.0,1.1237553124188155,8.0,4770,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238.0
3,1.0,1.0,2.0,3,365,45,4.91,2580,25.0,4.897142857142858,1.0,0.7475223907013602,3.0,135,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223.0
2,1.0,1.0,1.0,2,365,65,4.72,1308,22.0,4.7542857142857144,2.0,0.4074784887952452,2.0,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,327.0
4,1.0,2.0,2.0,90,365,25,4.92,2343,308.0,4.8914285714285715,2.0,4.490107351157515,8.0,2250,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,203.0
4,1.0,2.0,2.0,2,60,14,5.0,4210,174.0,4.97,0.0,2.4163959423959676,8.0,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,546.0
4,1.0,2.0,3.0,90,1125,247,4.86,1305,19.0,4.841428571428572,2.0,2.0993497556950853,8.0,22230,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,220.0
3,1.0,1.0,2.0,90,1125,243,4.84,1305,10.0,4.838571428571429,2.0,1.9866885819926754,3.0,21870,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,198.0
5,1.0,2.0,3.0,90,365,277,4.85,1305,11.0,4.829999999999999,2.0,2.043034527510715,10.0,24930,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,226.0
2,1.0,1.0,1.0,90,365,2,3.0,3959,296.0,3.7142857142857144,3.0,6.282021271465758,2.0,180,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.0
5,1.0,2.0,2.0,90,365,118,4.9,1299,31.0,4.8757142857142854,1.0,7.301354606944418,10.0,10620,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,202.0
4,1.0,1.0,2.0,2,365,225,4.85,1299,20.0,4.827142857142857,2.0,0.8081900007091523,4.0,450,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,186.0
5,1.0,3.0,3.0,1,15,191,4.96,5335,16.0,4.909999999999999,2.0,5.928666626168102,15.0,191,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223.0
2,2.0,1.0,1.0,90,365,3,4.67,3673,319.0,4.857142857142857,2.0,6.520367051635922,2.0,270,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,125.0
4,1.0,2.0,3.0,2,1125,67,4.87,2387,14.0,4.882857142857143,2.0,4.442877508183528,8.0,134,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,545.0
4,1.0,1.0,2.0,1,65,198,4.67,1295,18.0,4.744285714285715,2.0,6.202276859094312,4.0,198,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,143.0
3,1.0,1.0,1.0,2,14,145,4.93,1287,6.0,4.93,2.0,8.462637317487589,3.0,290,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,155.0
6,2.0,3.0,3.0,2,1125,126,4.9,3423,22.0,4.8985714285714295,2.0,3.467876120662245,18.0,252,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,476.0
5,2.0,3.0,3.0,90,365,93,4.76,1782,10.0,4.765714285714286,2.0,0.6671187978023533,15.0,8370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,332.0
4,2.0,2.0,2.0,90,180,21,4.81,1955,224.0,4.822857142857143,3.0,6.60407987750076,8.0,1890,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,194.0
2,1.0,0.0,1.0,7,89,143,4.99,2619,15.0,4.935714285714285,2.0,1.1998198490496474,0.0,1001,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,343.0
2,1.0,1.0,1.0,90,120,206,4.97,3086,24.0,4.948571428571428,1.0,0.48818938214674323,2.0,18540,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.0
1,1.0,1.0,2.0,90,365,3,5.0,1654,694.0,5.0,2.0,4.492046879440323,1.0,270,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85.0
2,1.0,1.0,1.0,90,365,106,4.88,1274,116.0,4.890000000000001,0.0,0.6229752251822962,2.0,9540,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,123.0
6,2.0,3.0,3.0,3,365,71,4.89,1274,16.0,4.904285714285715,2.0,9.008243323778235,18.0,213,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.0
4,1.0,1.0,2.0,1,27,227,4.95,1273,8.0,4.9399999999999995,2.0,7.7476134107665775,4.0,227,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,118.0
2,1.0,1.0,1.0,90,365,113,4.98,1272,236.0,4.968571428571429,3.0,0.6229752251822962,2.0,10170,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,123.0
6,2.0,3.0,4.0,2,1125,149,4.79,2273,17.0,4.795714285714285,2.0,0.9432391574891741,18.0,298,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,424.0
9,3.5,5.0,5.0,7,1125,5,4.8,3703,539.0,4.857142857142857,0.0,5.561815281200209,45.0,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1141.0
1,1.0,1.0,1.0,4,75,22,4.73,1265,15.0,4.778571428571429,2.0,6.985923346381646,1.0,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,135.0
4,1.0,2.0,2.0,1,365,256,4.89,2797,11.0,4.904285714285714,2.0,3.53958724027796,8.0,256,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,205.0
3,1.0,1.0,2.0,2,1125,62,4.85,2928,89.0,4.86,1.0,1.0560397888543556,3.0,124,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,369.0
5,2.0,3.0,3.0,10,365,12,5.0,1257,127.0,4.918571428571428,0.0,6.200800445659094,15.0,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,435.0
2,1.0,1.0,1.0,3,28,145,4.92,3433,22.0,4.917142857142857,2.0,7.51978106838746,2.0,435,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,123.0
2,1.0,1.0,1.0,2,29,88,4.89,3769,24.0,4.859999999999999,1.0,6.001732211884951,2.0,176,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,107.0
4,1.0,2.0,2.0,4,100,159,4.96,4439,14.0,4.945714285714287,2.0,3.8090249257710735,8.0,636,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,198.0
2,1.0,1.0,1.0,2,182,95,4.91,3151,24.0,4.801428571428572,1.0,1.5956829467654365,2.0,190,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,218.0
2,1.0,1.0,1.0,90,90,6,5.0,3641,533.0,4.975714285714285,0.0,0.44508086562889326,2.0,540,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,125.0
2,1.5,1.0,1.0,3,29,157,4.97,2035,14.0,4.947142857142857,2.0,5.175042039451305,2.0,471,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,142.0
2,1.0,1.0,1.0,1,365,205,4.91,1376,22.0,4.912857142857142,2.0,7.176661215957991,2.0,205,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,121.0
4,2.0,2.0,2.0,90,300,13,4.92,5022,192.0,4.89,0.0,2.3905762340910144,8.0,1170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,333.0
4,1.0,2.0,3.0,2,30,13,4.92,3012,253.0,4.924285714285714,3.0,4.745855970870793,8.0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,156.0
5,1.0,3.0,4.0,2,30,123,4.77,3012,26.0,4.847142857142858,1.0,4.745855970870793,15.0,246,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190.0
2,1.0,1.0,2.0,2,30,3,5.0,3012,1012.0,4.952857142857143,3.0,4.745855970870793,2.0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0
4,2.0,2.0,2.0,90,365,6,4.83,2731,69.0,4.902857142857143,1.0,0.39466808509046974,8.0,540,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,211.0
2,1.0,0.0,1.0,90,1125,4,4.75,4758,645.0,4.785714285714286,3.0,0.9023169016074182,0.0,360,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165.0
4,1.0,1.0,1.0,90,730,1,5.0,4758,638.0,4.571428571428571,3.0,0.9023169016074182,4.0,90,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.0
6,1.0,2.0,3.0,90,1125,2,5.0,4758,687.0,5.0,2.0,0.9023169016074182,12.0,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,247.0
6,2.0,3.0,3.0,90,365,16,4.94,1238,162.0,4.9471428571428575,0.0,1.0071831503802258,18.0,1440,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,186.0
6,1.0,2.0,3.0,90,1125,0,4.89,4758,0.0,4.892857142857143,,0.9023169016074182,12.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,247.0
